id	status	category	source	translation	placeholders	first_file	first_line	occurrences	notes
maw-1d06f1d00475	translated	skill	"Subtlety manipulates the boundary between life and death, granting you energy upon killing enemies and increasing your speed.

Energy consuming attack grants 1 stack, which increase your attack speed by 1% per skill point in Subtlety. Stacks up to 5 times.

"	"교묘함은 삶과 죽음의 경계를 다루어 적을 처치할 때 에너지를 얻고 속도를 높입니다.

에너지를 소모하는 공격은 중첩 1회를 부여하며, 중첩당 교묘함 기술 포인트마다 공격 속도가 1% 증가합니다. 최대 5회 중첩됩니다.

"		Scripts/General/zzClasses.lua	2110	1	교묘함 기술 설명
maw-19e9d2245f60	untranslated	skill	Summoner			Scripts/General/zzMaw-Monsters.lua	3177	2	
maw-13529394f788	untranslated	skill	Swapper			Scripts/General/zzMaw-Monsters.lua	3177	3	
maw-112ab020698e	untranslated	skill	Swift			Scripts/General/zzMaw-Monsters.lua	3177	2	
maw-d387f71bdbc2	untranslated	skill	TeachSkill			Scripts/General/zzMAW-Skills.lua	1752	1	
maw-9695e5c63098	untranslated	skill	"This skill is only available to death knights and increases damage by 0.5-1-1.5 (at Novice, Expert, Master) and increases attack speed by 2% per skill point.
"			Scripts/General/zzClasses.lua	1454	1	
maw-347e88fe61c6	untranslated	skill	"This skill is only available to death knights and increases damage by 0.5-1-1.5 (at Novice, Expert, Master) and reduces magical damage taken.
"			Scripts/General/zzClasses.lua	1459	1	
maw-8c46bff5c136	untranslated	skill	"This skill is only available to death knights and reduces physical damage taken.
"			Scripts/General/zzClasses.lua	1457	1	
maw-dc9dacafa603	untranslated	skill	Thorn			Scripts/General/zzMaw-Monsters.lua	3177	2	
maw-e88d3c5da733	translated	skill	Triple healing effect	회복 효과가 3배가 됩니다		Scripts/General/zzClasses.lua	433	1	스킬 숙련 효과
maw-2a8dbafc6266	translated	skill	Unholy	사악함		Scripts/General/zzClasses.lua	1452	1	죽음의 기사 스킬명
maw-f08ed9a7b187	translated	skill	"Unlock the true potential of your mana reserves with Enlightenment, a transformative skill that increases your mana pool and reduces mana reserved by buffs, empowering you to cast more freely and frequently.

The cost of buffs is divided by the amount of mana you gain per level. As you reach higher mastery levels, the divisor increases, but your total mana pool remains the same.

If available, Expert, Master and Grandmaster is learned at skill 6-12-20.
"	"깨달음은 마나의 잠재력을 끌어내 최대 마나를 늘리고 버프가 예약하는 마나를 줄여 주문을 더 자유롭고 자주 사용할 수 있게 합니다.

버프 비용은 레벨당 얻는 마나량을 기준으로 나뉩니다. 숙련도가 높아질수록 나누는 값은 커지지만 전체 마나량은 변하지 않습니다.

가능한 경우 전문가, 마스터, 그랜드마스터 단계는 기술 레벨 6-12-20에서 습득합니다.
"		Scripts/General/zzMAW-Skills.lua	2509	1	깨달음 기술 설명
maw-f9bb62f972ac	untranslated	skill	Venomous			Scripts/General/zzMaw-Monsters.lua	3177	2	
maw-fb7fcba97ab8	translated	skill	Water Magic	물 마법		Scripts/General/zzClasses.lua	1472	2	Skillz.setName 표시명
maw-0627ec58a510	translated	skill	You don't meet the requirements, and cannot be taught until you do.	요구 조건을 충족하지 못했으므로, 조건을 갖출 때까지 배울 수 없습니다.		Scripts/General/zzMAW-Skills.lua	2276	1	스킬 교육 거절 대사
maw-5c294ee8c995	translated	skill	You regenerate 10 energy per second	초당 에너지 10을 회복합니다		Scripts/General/zzClasses.lua	2122	1	스킬 숙련 효과
maw-7915063e5e14	translated	skill	You regenerate 12 energy per second	초당 에너지 12를 회복합니다		Scripts/General/zzClasses.lua	2127	1	스킬 숙련 효과
maw-b051b32d9a1f	translated	skill	You regenerate 14 energy per second	초당 에너지 14를 회복합니다		Scripts/General/zzClasses.lua	2132	1	스킬 숙련 효과
maw-37625d1989c3	translated	skill	You regenerate 8 energy per second	초당 에너지 8을 회복합니다		Scripts/General/zzClasses.lua	2117	1	스킬 숙련 효과
maw-177e50af5d81	translated	skill	Your next attack deals additional damage, multiplied by skill level	다음 공격이 기술 레벨에 비례한 추가 피해를 줍니다		Scripts/General/zzMAW-Skills.lua	2541	1	반격 숙련 효과
maw-f5cbe7ee2108	translated	skill	Your next attack has a 25% chance to stun the enemy for 2 seconds	다음 공격이 25% 확률로 적을 2초 동안 기절시킵니다		Scripts/General/zzMAW-Skills.lua	2543	1	반격 숙련 효과
maw-b2d89e6f8305	translated	skill	Your next attack recovery time is reduced by 30%	다음 공격의 회복 시간이 30% 감소합니다		Scripts/General/zzMAW-Skills.lua	2542	1	반격 숙련 효과
maw-4c3ed26b6734	translated	spell	"

Can't learn"	"

습득 불가"		Scripts/General/zzMaw-Spells.lua	2312	1	주문 상태
maw-58b40a5e7a2c	untranslated	spell	"

Every 7 Skill level adds 1 level into ascension.
Increases melee damage by "			Scripts/General/zzClasses.lua	1052	1	
maw-e58bf5ff5a06	untranslated	spell	"

Every 7 Skill level adds 1 level into ascension.
Melee attacks restore "			Scripts/General/zzClasses.lua	1055	2	
maw-4662e610e43b	translated	spell	"

Not Learned"	"

미습득"		Scripts/General/zzMaw-Spells.lua	2315	1	주문 상태
maw-5d1b887ea9d7	translated	spell	"
Active ("	"
활성 ("		Scripts/General/zzMaw-Spells.lua	2247	1	주문 상태
maw-f62c536c3aca	translated	spell	"
Active("	"
활성("		Scripts/General/zzMaw-Spells.lua	2263	1	주문 상태
maw-8b72f4c9216e	translated	spell	"
Not Active"	"
비활성"		Scripts/General/zzMaw-Spells.lua	2243	2	주문 상태
maw-478883517eb5	translated	spell	 Hit Points	 생명력		Scripts/General/zzAlchemy.lua	416	8	아이템/주문 설명 조각
maw-b3c72c8ec255	untranslated	spell	" Spell Points
"			Scripts/General/zzClasses.lua	1055	1	
maw-c5fb409edfff	untranslated	spell	"#	Note	Continent	Bolster kind	Spells	Summons	Level shift
"			Scripts/General/AdaptiveMonstersStats.lua	171	1	
maw-0978c0a32195	untranslated	spell	"#	Note	Type	ExtraType	Creed	Style	Pref magic	NoArena	Allow ranged attacks	Allow spells	HP by size	Allow replicate	Allow summons	Summon Id	Extra points	Max HP Boost (%)
"			Scripts/General/AdaptiveMonstersStats.lua	116	1	
maw-04a318e009f9	untranslated	spell	"% at novice, expert, master and grandmaster rankings per point of skill in Dragon Ability.
Each point in the skill increases damage and increases recovery time by 3%."			Scripts/General/zzClasses.lua	494	1	
maw-b5734db76175	translated	spell	% of Melee damage	% (근접 공격 피해 기준)		Scripts/General/zzClasses.lua	1377	4	연결형 주문 피해 설명 후행 조각
maw-3153fe797154	translated	spell	"%s

Increases spell points based on SP per level and mastery

Current SP Regeneration: %s
Next Level Bonus: %s SP Regen
"	"%s

레벨당 주문력과 숙련도에 따라 주문력 재생이 증가합니다.

현재 주문력 재생: %s
다음 레벨 보너스: 주문력 재생 %s
"	%s %s %s	Scripts/General/zzMAW-Skills.lua	1374	1	명상 스킬 설명; 자리표시자 보존
maw-34240f29269c	translated	spell	"%s Mana cost: 
cures %s + %s HP per point of skill"	"마나 소모: %s
기술 포인트당 생명력 %s + %s 회복"	%s %s %s	Scripts/General/zzMaw-Spells.lua	2209	5	치유 주문 숙련 설명
maw-339f786746eb	translated	spell	"%s Mana cost: 
cures %s + %s HP per point of skill
1 day limit
"	"마나 소모: %s
기술 포인트당 생명력 %s + %s 회복
제한 시간 1일
"	%s %s %s	Scripts/General/zzMaw-Spells.lua	2183	4	치유 주문 숙련 설명
maw-5bf25d99575c	translated	spell	"%s Mana cost: 
cures %s + %s HP per point of skill
no limit
"	"마나 소모: %s
기술 포인트당 생명력 %s + %s 회복
시간 제한 없음
"	%s %s %s	Scripts/General/zzMaw-Spells.lua	2219	1	치유 주문 숙련 설명
maw-d6255d1819c5	translated	spell	"16 Mana cost: 
cures 36 + 6 HP per point of skill
no limit
"	"마나 소모: 16
기술 포인트당 생명력 36 + 6 회복
시간 제한 없음
"		Scripts/General/zzMaw-Spells.lua	717	1	치유 주문 숙련 설명
maw-b81f7eef53da	translated	spell	"5 Mana cost: 
cures 12 + 2 HP per point of skill
1 hour limit
"	"마나 소모: 5
기술 포인트당 생명력 12 + 2 회복
제한 시간 1시간
"		Scripts/General/zzMaw-Spells.lua	715	1	치유 주문 숙련 설명
maw-0197e3f89ff1	translated	spell	"8 Mana cost: 
cures 24 + 4 HP per point of skill
1 day limit
"	"마나 소모: 8
기술 포인트당 생명력 24 + 4 회복
제한 시간 1일
"		Scripts/General/zzMaw-Spells.lua	716	1	치유 주문 숙련 설명
maw-fa7f64b02a17	untranslated	spell	A calm glow lingers between the leaves; a spirit-binding sigil veils the prayers, and they fade to silence without skill in Spirit.			Scripts/General/zzMaw-Spells.lua	3412	1	
maw-62e736ba86bd	untranslated	spell	A pale radiance seeps through the cover; a sun-seal flares too bright to read, dimming into clarity for those trained in Light.			Scripts/General/zzMaw-Spells.lua	3415	1	
maw-2a8bd8b9c280	untranslated	spell	A scorched grimoire that radiates gentle heat; a heat-seal brands the cover, and the pages grow too hot to hold unless you're versed in Fire.			Scripts/General/zzMaw-Spells.lua	3408	1	
maw-457914fa7aaf	translated	spell	Adds %s + %s HP per point of skill to the pool	기술 포인트당 생명력 풀에 %s + %s 추가	%s %s	Scripts/General/zzMaw-Spells.lua	2191	2	주문 숙련 설명
maw-685c059c09bb	untranslated	spell	Air Magic Book			Scripts/General/zzMaw-Spells.lua	3400	1	
maw-2dd4c6840106	translated	spell	All spells cast at 1.5 times skill	모든 주문이 기술 수치의 1.5배로 적용됩니다		Scripts/General/zzMaw-Spells.lua	747	1	주문 숙련 설명
maw-12a3d1a8ce31	translated	spell	All spells cast at 2 times skill	모든 주문이 기술 수치의 2배로 적용됩니다		Scripts/General/zzMaw-Spells.lua	748	1	주문 숙련 설명
maw-247b27ca66b0	translated	spell	All stats increased by 10+1 per skill	모든 능력치가 10 + 기술 포인트당 1만큼 증가합니다		Scripts/General/zzMaw-Spells.lua	741	1	주문 숙련 설명
maw-935d91b8e953	translated	spell	All stats increased by 15+1.5 per skill	모든 능력치가 15 + 기술 포인트당 1.5만큼 증가합니다		Scripts/General/zzMaw-Spells.lua	742	1	주문 숙련 설명
maw-e99c70428f3e	translated	spell	All stats increased by 20+2 per skill	모든 능력치가 20 + 기술 포인트당 2만큼 증가합니다		Scripts/General/zzMaw-Spells.lua	743	1	주문 숙련 설명
maw-554ad32ce774	translated	spell	Allow use to Cover Spells damage	주문 피해도 엄호할 수 있습니다		Scripts/General/zzMAW-Skills.lua	2050	1	엄호 숙련 효과
maw-f3762b6b3022	untranslated	spell	AllowNewSpell			Scripts/General/AdaptiveMonstersStats.lua	764	1	
maw-512da2e32544	translated	spell	Asphyxiate	질식		Scripts/General/zzClasses.lua	1420	1	MAW 주문명
maw-6000be5eddfc	translated	spell	"Assassination focuses on eliminating isolated targets before they react. Attacks that spend energy or spells, have your damage increased by 4-6-8-10 per skill point, reduced by 20% for each target's nearby enemy (up to 4 enemies).
Such attacks also grant 1 combo point, allowing the assassin to cast offensive spells.
Bow has 50% chance and energy cost.

Higher levels also grant more starting energy, ideal for high burst damage in short engagements.

"	"암살은 고립된 대상을 반응하기 전에 제거하는 데 특화된 기술입니다. 에너지를 소모하는 공격이나 주문은 기술 포인트당 피해가 4-6-8-10 증가하지만, 대상 주변의 적 하나당 효과가 20% 감소합니다(최대 4명).
이런 공격은 콤보 포인트 1을 부여하여 암살자가 공격 주문을 사용할 수 있게 합니다.
활 공격은 50% 확률로 적용되며 에너지를 소모합니다.

기술 레벨이 높을수록 시작 에너지도 증가하여 짧은 전투에서 강력한 순간 화력을 내기 좋습니다.

"		Scripts/General/zzClasses.lua	2112	1	암살 기술 설명
maw-077fe9c54ed5	untranslated	spell	Base			Scripts/General/zzMaw-Items.lua	4264	33	
maw-6feeb259c205	untranslated	spell	BaseCost			Scripts/General/zzMaw-Spells.lua	1306	13	
maw-382da73f22da	translated	spell	Blood Leech	피 흡수		Scripts/General/zzClasses.lua	1405	1	MAW 주문명
maw-260d8bb6cec2	untranslated	spell	Body Magic Book			Scripts/General/zzMaw-Spells.lua	3405	1	
maw-f69f233005f1	translated	spell	Book	책		Scripts/General/zzMaw-Spells.lua	3360	1	미감정 주문서 아이템 이름
maw-72cc519ce0b0	untranslated	spell	CalcSpellDamage			Scripts/Core/events.lua	279	1	
maw-5df90c8dfc70	untranslated	spell	CanLearnSpell			Scripts/Core/events.lua	2070	1	
maw-7f1d5575b816	untranslated	spell	CanMonsterCastSpell			Scripts/Core/events.lua	2425	2	
maw-b1f1770d9a38	translated	spell	Chain Lightning	연쇄 번개		Scripts/General/zzMaw-Spells.lua	704	1	MAW 재정의 주문명
maw-8757a00d5f02	untranslated	spell	ChanceMult			Scripts/General/zzMaw-Spells.lua	1306	13	
maw-c1e392347e2e	untranslated	spell	checkMapCompletition			Scripts/General/zzMaw-Timers.lua	92	1	
maw-f55add79d406	untranslated	spell	cmp dword ptr [eax + 0x19C], edx			Scripts/General/SpellsTweaks.lua	181	1	
maw-27fa9916738c	untranslated	spell	cmp dword ptr [eax + 0x1A0], edx			Scripts/General/SpellsTweaks.lua	180	1	
maw-64ae43e8fe76	untranslated	spell	Cost			Scripts/General/zzClasses.lua	2180	61	
maw-ed4b8cc4289e	translated	spell	Cures %s + %s HP per point of skill	기술 포인트당 생명력 %s + %s 회복	%s %s	Scripts/General/zzMaw-Spells.lua	2201	1	주문 숙련 설명
maw-41323a186eba	translated	spell	Damage Increased to 	피해량: 		Scripts/General/zzClasses.lua	1379	1	연결형 주문 피해 설명
maw-a8f9635f4b28	translated	spell	Damage increased to 	피해량: 		Scripts/General/zzClasses.lua	1423	2	연결형 주문 피해 설명
maw-f1d72e76b5c8	untranslated	spell	DamageKind			Scripts/General/zzMaw-Spells.lua	1307	12	
maw-ae9008ed3698	untranslated	spell	Damp vellum where ink ripples like tides; a water-ward dissolves every character into droplets unless a Water adept calls them back.			Scripts/General/zzMaw-Spells.lua	3410	1	
maw-8955fcd1e6c2	untranslated	spell	Dark Magic Book			Scripts/General/zzMaw-Spells.lua	3407	1	
maw-b8b86d3aa45b	translated	spell	Deals damage equal to 	피해량: 		Scripts/General/zzClasses.lua	1377	4	연결형 주문 피해 설명
maw-59ce8a66facd	translated	spell	Deals damage equal to 100% of breath damage	숨결 피해의 100%만큼 피해		Scripts/General/zzClasses.lua	480	1	주문 숙련 설명
maw-b57a69a618e6	translated	spell	Deals damage equal to 70% of breath damage	숨결 피해의 70%만큼 피해		Scripts/General/zzClasses.lua	478	1	주문 숙련 설명
maw-55990b59f4f6	translated	spell	Deals damage equal to 85% of breath damage	숨결 피해의 85%만큼 피해		Scripts/General/zzClasses.lua	479	1	주문 숙련 설명
maw-66fc89b25ff8	translated	spell	Death Breath	죽음의 숨결		Scripts/General/zzClasses.lua	1442	1	MAW 주문명
maw-0a37ec4c0df7	translated	spell	Death Coil	죽음의 고리		Scripts/General/zzClasses.lua	1427	1	MAW 주문명
maw-f22bb3958c52	translated	spell	Death Grasp	죽음의 손아귀		Scripts/General/zzClasses.lua	1434	1	MAW 주문명
maw-0a8703f9c37d	untranslated	spell	Debuff			Scripts/General/zzMaw-Spells.lua	1307	12	
maw-b4c200bb0d1f	untranslated	spell	Delay			Scripts/General/zzClasses.lua	1298	3	
maw-9785e1464ea2	translated	spell	"Dragons are powerful creatures with innate abilities.
Like the racial abilities of Dark Elves and Vampires, Dragon abilities are cast like spells, but are acquired like skills. Dragons begin able to cast Fear, the gain a second breath weapon, Flight and Wing Bugget at expert, master and grandmaster rankings.

Breath damage is 20 + 2 per level (up to level 600, or 900 in madness) and total damage is increased by "	"드래곤은 타고난 능력을 지닌 강력한 생물입니다.
다크 엘프와 뱀파이어의 종족 능력처럼 드래곤 능력은 주문처럼 사용하지만 기술처럼 습득합니다. 드래곤은 처음부터 공포를 사용할 수 있고, 전문가·마스터·그랜드마스터 단계에서 두 번째 브레스 무기, 비행, 윙 버핏을 차례로 얻습니다.

브레스 피해는 레벨당 20 + 2이며(최대 600레벨, 광기에서는 900레벨), 총 피해 증가율은 "		Scripts/General/zzClasses.lua	494	1	드래곤 능력 설명 앞부분
